,시도,군구,관광지,내/외국인,총계(2022.01 ~ 2022.12),인원계,2022년 01월,2022년 02월,2022년 03월,2022년 04월,2022년 05월,2022년 06월,2022년 07월,2022년 08월,2022년 09월,2022년 10월,2022년 11월,2022년 12월
470,경상북도,문경시,청소년수련장,내국인,6277,6277,12.0,34.0,20.0,126.0,1273.0,449.0,1466.0,1208.0,663.0,775.0,159.0,92.0
471,경상북도,경산시,갓바위,내국인,470421,470421,54019.0,45492.0,30978.0,34701.0,43383.0,31847.0,29583.0,29163.0,38433.0,59381.0,45154.0,28287.0
472,경상북도,경산시,경산 동의한방촌,내국인,24231,24231,0.0,1434.0,2505.0,2895.0,2381.0,2009.0,1869.0,1615.0,2086.0,3137.0,2748.0,1552.0
473,경상북도,경산시,경산시립박물관,내국인,66429,66429,2422.0,1524.0,3439.0,5049.0,5012.0,4992.0,7264.0,6797.0,6085.0,6873.0,8991.0,7981.0
474,경상북도,경산시,대구골프장,내국인,196580,196580,9122.0,9580.0,14646.0,19686.0,21019.0,20422.0,20232.0,19060.0,18249.0,18905.0,16544.0,9115.0
475,경상북도,경산시,대구대학교 중앙박물관,내국인,12063,12063,43.0,0.0,1013.0,1375.0,1861.0,1478.0,630.0,603.0,1662.0,1366.0,1303.0,729.0
476,경상북도,경산시,대구한의대 박물관,내국인,27495,27495,1391.0,1394.0,2318.0,4052.0,3004.0,2241.0,1697.0,1703.0,2395.0,3227.0,2484.0,1589.0
477,경상북도,경산시,반곡지,내국인,67318,67318,389.0,1382.0,5936.0,9120.0,7014.0,5996.0,5346.0,6419.0,8929.0,8540.0,6075.0,2172.0
478,경상북도,경산시,삼성현역사문화관,내국인,69563,69563,2054.0,1922.0,3093.0,7507.0,9628.0,5896.0,4973.0,7860.0,8204.0,10516.0,4765.0,3145.0
479,경상북도,경산시,영남대학교 박물관,내국인,6149,6149,68.0,14.0,257.0,416.0,1060.0,1349.0,252.0,32.0,1008.0,777.0,479.0,437.0
480,경상북도,경산시,인터불고경산골프장,내국인,192287,192287,8835.0,10107.0,13808.0,13808.0,20598.0,19776.0,20522.0,19226.0,18773.0,20823.0,16152.0,9859.0
481,경상북도,군위군,경북대학교 자연사박물관,내국인,4431,4431,93.0,144.0,108.0,226.0,333.0,404.0,463.0,604.0,424.0,485.0,679.0,468.0
482,경상북도,군위군,김수환추기경 사랑과 나눔공원,내국인,26051,26051,1368.0,1344.0,1549.0,1829.0,2313.0,2241.0,1969.0,1917.0,2907.0,5023.0,2401.0,1190.0
483,경상북도,군위군,사라온이야기마을,내국인,17917,17917,1497.0,1477.0,1425.0,1620.0,2390.0,991.0,783.0,1012.0,2056.0,2046.0,1956.0,664.0
484,경상북도,군위군,삼국유사테마파크,내국인,100684,100684,14039.0,7663.0,4748.0,7881.0,13695.0,6417.0,8834.0,6901.0,6807.0,14896.0,6148.0,2655.0
485,경상북도,군위군,장곡자연휴양림,내국인,14272,14272,850.0,876.0,630.0,932.0,1374.0,1300.0,1948.0,1964.0,1392.0,1516.0,986.0,504.0
486,경상북도,군위군,추억의 학교 엄마아빠 어렸을 적에,내국인,64929,64929,5965.0,5437.0,4986.0,5875.0,6541.0,3763.0,3613.0,5666.0,6239.0,9006.0,5077.0,2761.0
487,경상북도,의성군,고운사,내국인,72054,72054,3793.0,0.0,1769.0,5328.0,10127.0,6119.0,6006.0,5715.0,6504.0,14140.0,7700.0,4853.0
488,경상북도,의성군,교촌녹색농촌체험마을,내국인,2557,2557,28.0,28.0,134.0,151.0,232.0,165.0,267.0,217.0,342.0,518.0,294.0,181.0
489,경상북도,의성군,금봉휴양림,내국인,29097,29097,1861.0,1690.0,874.0,1740.0,2482.0,2102.0,3827.0,5635.0,2092.0,2963.0,2011.0,1820.0
490,경상북도,의성군,빙계계곡,내국인,186749,186749,11606.0,10087.0,12672.0,15550.0,17306.0,18101.0,22569.0,23435.0,15968.0,17104.0,13540.0,8811.0
491,경상북도,의성군,의성조문국박물관,내국인,115933,115933,9121.0,7496.0,7730.0,10334.0,16550.0,13562.0,10276.0,8909.0,7730.0,12064.0,7135.0,5026.0
492,경상북도,의성군,의성조문국사적지,내국인,81465,81465,4230.0,4324.0,5776.0,8215.0,17967.0,6888.0,6321.0,4426.0,7503.0,8393.0,5112.0,2310.0
493,경상북도,의성군,탑산온천,내국인,57435,57435,6941.0,4593.0,4520.0,4611.0,4888.0,4097.0,0.0,875.0,4148.0,6053.0,7349.0,9360.0
494,경상북도,의성군,한국애플리즈 나만의 사과와인 만드기,내국인,11,11,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,경상북도,청송군,군립청송야송미술관,내국인,16339,16339,0.0,0.0,0.0,1064.0,1648.0,1533.0,2317.0,2132.0,1435.0,2141.0,2505.0,1564.0
496,경상북도,청송군,솔기온천,내국인,100009,100009,9670.0,7530.0,6061.0,7435.0,7297.0,6391.0,5846.0,6831.0,7472.0,11193.0,11241.0,13042.0
497,경상북도,청송군,송소고택,내국인,62348,62348,4200.0,3145.0,2390.0,3660.0,6325.0,4600.0,2700.0,7200.0,5300.0,10093.0,9940.0,2795.0
498,경상북도,청송군,양수발전소,내국인,5150,5150,0.0,0.0,0.0,45.0,188.0,161.0,395.0,681.0,146.0,364.0,1904.0,1266.0
499,경상북도,청송군,주산지,내국인,196133,196133,7689.0,5388.0,3348.0,10318.0,14017.0,10732.0,10452.0,13144.0,13069.0,61008.0,39626.0,7342.0
500,경상북도,청송군,주왕산국립공원 상의 탐방로,내국인,357769,357769,12680.0,10399.0,7790.0,14458.0,18949.0,15506.0,13894.0,15545.0,20036.0,126320.0,90690.0,11502.0
501,경상북도,청송군,주왕산국립공원 월외 탐방로,내국인,850,850,24.0,24.0,29.0,97.0,120.0,65.0,100.0,63.0,36.0,166.0,103.0,23.0
502,경상북도,청송군,주왕산국립공원 절골 탐방로,내국인,45611,45611,286.0,289.0,20.0,43.0,1705.0,2191.0,3821.0,3232.0,1676.0,25044.0,7027.0,277.0
503,경상북도,청송군,청송백자전수장,내국인,2492,2492,77.0,55.0,141.0,237.0,170.0,254.0,161.0,189.0,267.0,342.0,319.0,280.0
504,경상북도,청송군,청송자연휴양림,내국인,22148,22148,23.0,18.0,203.0,1734.0,2463.0,2574.0,2403.0,3028.0,2037.0,3417.0,2613.0,1635.0
505,경상북도,청송군,항일의병기념공원,내국인,412,412,0.0,0.0,0.0,0.0,85.0,82.0,227.0,18.0,0.0,0.0,0.0,0.0
506,경상북도,영양군,검마산자연휴양림,내국인,31237,31237,1659.0,1274.0,850.0,1585.0,3765.0,2854.0,4305.0,6124.0,2404.0,3728.0,1658.0,1031.0
507,경상북도,영양군,선바위관광지,내국인,5661,5661,539.0,556.0,218.0,394.0,468.0,377.0,430.0,453.0,396.0,485.0,663.0,682.0
508,경상북도,영양군,영양 자작나무숲,내국인,25469,25469,875.0,739.0,349.0,719.0,1539.0,1532.0,1420.0,3051.0,3483.0,6932.0,2674.0,2156.0
509,경상북도,영양군,영양군청소년수련원,내국인,26904,26904,192.0,42.0,226.0,966.0,1525.0,2209.0,5690.0,7200.0,3369.0,3526.0,1627.0,332.0
510,경상북도,영양군,영양반딧불이천문대,내국인,11028,11028,246.0,166.0,98.0,337.0,742.0,710.0,1445.0,4048.0,1005.0,1075.0,793.0,363.0
511,경상북도,영양군,음식디미방,내국인,7246,7246,86.0,60.0,51.0,108.0,328.0,733.0,1130.0,733.0,1038.0,1413.0,1134.0,432.0
512,경상북도,영양군,장계향문화체험교육원,내국인,7315,7315,59.0,40.0,34.0,142.0,358.0,731.0,1309.0,713.0,1185.0,1389.0,823.0,532.0
513,경상북도,영양군,지훈문학관,내국인,9248,9248,142.0,176.0,120.0,338.0,1451.0,551.0,657.0,1158.0,575.0,2957.0,845.0,278.0
514,경상북도,영양군,흥림산자연휴양림,내국인,19164,19164,696.0,544.0,322.0,1359.0,2003.0,1758.0,2524.0,3928.0,1249.0,2198.0,1188.0,1395.0
515,경상북도,영덕군,강구항,내국인,2751830,2751830,240438.0,219101.0,210877.0,256368.0,331544.0,271468.0,255749.0,249200.0,275356.0,285404.0,156325.0,0.0
516,경상북도,영덕군,괴시리전통마을,내국인,39486,39486,2799.0,3154.0,2749.0,2937.0,4002.0,3311.0,3819.0,3849.0,2920.0,3933.0,3068.0,2945.0
517,경상북도,영덕군,삼사해상공원,내국인,26852,26852,6895.0,2648.0,1731.0,942.0,223.0,1252.0,1467.0,2300.0,1361.0,2951.0,2488.0,2594.0
518,경상북도,영덕군,신재생에너지전시관,내국인,29997,29997,2078.0,1446.0,881.0,1472.0,2972.0,2544.0,3151.0,3842.0,1620.0,4108.0,2830.0,3053.0
519,경상북도,영덕군,어촌민속전시관,내국인,28651,28651,1656.0,1482.0,1263.0,1755.0,2377.0,2038.0,2618.0,2931.0,2139.0,3824.0,3719.0,2849.0
520,경상북도,영덕군,축산항,내국인,198441,198441,20004.0,17336.0,13291.0,16277.0,19484.0,17078.0,14757.0,14661.0,13765.0,20556.0,17221.0,14011.0
521,경상북도,영덕군,칠보산자연휴양림,내국인,92115,92115,7667.0,6576.0,3289.0,5776.0,8352.0,8594.0,10905.0,14047.0,8158.0,9936.0,4666.0,4149.0
522,경상북도,영덕군,팔각산(달산면옥계리등산로),내국인,15898,15898,662.0,2330.0,1945.0,1467.0,847.0,1329.0,2072.0,2305.0,758.0,1081.0,720.0,382.0
523,경상북도,영덕군,풍력발전단지,내국인,217126,217126,18974.0,15565.0,13842.0,17903.0,22412.0,17237.0,16966.0,32967.0,18083.0,9498.0,9525.0,24154.0
524,경상북도,영덕군,해맞이공원,내국인,71742,71742,7805.0,6571.0,3817.0,5668.0,8114.0,7258.0,6311.0,8447.0,3911.0,5865.0,4382.0,3593.0
525,경상북도,청도군,새마을운동발상지기념관,내국인,49094,49094,1613.0,1877.0,3047.0,6217.0,4941.0,3863.0,2764.0,3142.0,3657.0,8485.0,6469.0,3019.0
526,경상북도,청도군,운문사,내국인,303710,303710,9435.0,8672.0,7173.0,11845.0,31479.0,23930.0,21918.0,27539.0,26987.0,62712.0,60696.0,11324.0
527,경상북도,청도군,운문산자연휴양림,내국인,105809,105809,4069.0,4001.0,2696.0,7475.0,11118.0,10765.0,15692.0,18201.0,8302.0,11456.0,8242.0,3792.0
528,경상북도,청도군,청도군자전거공원캠핑장,내국인,2696,2696,360.0,280.0,328.0,548.0,432.0,296.0,16.0,0.0,392.0,44.0,0.0,0.0
529,경상북도,청도군,청도레일바이크,내국인,149765,149765,9128.0,9500.0,11620.0,18387.0,20228.0,9450.0,4710.0,8104.0,15238.0,26531.0,13441.0,3428.0
530,경상북도,청도군,청도박물관,내국인,31975,31975,2185.0,1718.0,1137.0,3032.0,3654.0,2342.0,2581.0,2743.0,3017.0,4462.0,3178.0,1926.0
531,경상북도,청도군,청도소싸움경기장,내국인,155761,155761,9647.0,10158.0,8763.0,11534.0,13361.0,12109.0,16551.0,15100.0,15359.0,23077.0,16173.0,3929.0
532,경상북도,청도군,청도신화랑풍류마을,내국인,43208,43208,1671.0,1763.0,1387.0,3475.0,5526.0,3826.0,3651.0,2902.0,3901.0,7511.0,4600.0,2995.0
533,경상북도,청도군,청도와인터널,내국인,125588,125588,9392.0,10115.0,8286.0,11101.0,14755.0,10329.0,12985.0,12683.0,7638.0,12860.0,8580.0,6864.0
534,경상북도,청도군,청도프로방스,내국인,100007,100007,10359.0,5427.0,4144.0,6466.0,8330.0,5554.0,5753.0,7482.0,5863.0,11465.0,9654.0,19510.0
535,경상북도,청도군,한국코미디타운,내국인,23972,23972,1435.0,1568.0,1518.0,2076.0,2922.0,2318.0,2464.0,2465.0,1489.0,4009.0,1253.0,455.0
536,경상북도,고령군,가얏고마을,내국인,4801,4801,133.0,80.0,160.0,134.0,286.0,259.0,582.0,402.0,608.0,775.0,432.0,950.0
537,경상북도,고령군,개실마을,내국인,9002,9002,68.0,80.0,90.0,629.0,947.0,480.0,458.0,617.0,864.0,2030.0,1899.0,840.0
538,경상북도,고령군,고령 마스터피스cc,내국인,97827,97827,3572.0,5228.0,7959.0,10263.0,11562.0,10458.0,8117.0,7493.0,9792.0,10883.0,9166.0,3334.0
539,경상북도,고령군,고령 유니밸리CC,내국인,36408,36408,1560.0,2074.0,2586.0,4003.0,3347.0,3419.0,2954.0,2946.0,4776.0,4087.0,3812.0,844.0
540,경상북도,고령군,고령군 향토문화학교,내국인,667,667,27.0,7.0,13.0,50.0,70.0,139.0,232.0,129.0,,,,
541,경상북도,고령군,다례원,내국인,223,223,0.0,0.0,0.0,0.0,0.0,0.0,35.0,13.0,75.0,43.0,27.0,30.0
542,경상북도,고령군,대가야 역사테마관광지,내국인,158229,158229,9338.0,9219.0,9397.0,12276.0,17216.0,15916.0,15804.0,14478.0,14722.0,17979.0,10816.0,11068.0
543,경상북도,고령군,대가야박물관,내국인,57544,57544,3091.0,2958.0,2703.0,4414.0,7141.0,3625.0,4074.0,4088.0,5683.0,10715.0,5777.0,3275.0
544,경상북도,고령군,대가야생활촌,내국인,170990,170990,2373.0,3072.0,4621.0,8142.0,121730.0,3236.0,6024.0,4381.0,5823.0,7147.0,3401.0,1040.0
545,경상북도,고령군,대가야체험캠프,내국인,45055,45055,2782.0,2747.0,3913.0,6220.0,6075.0,4756.0,1602.0,1152.0,5173.0,6499.0,2253.0,1883.0
546,경상북도,고령군,미숭산자연휴양림,내국인,10730,10730,325.0,563.0,396.0,525.0,1196.0,1095.0,1418.0,1397.0,924.0,1127.0,926.0,838.0
547,경상북도,고령군,부례관광지,내국인,8926,8926,278.0,325.0,202.0,194.0,917.0,580.0,1804.0,2925.0,667.0,1034.0,0.0,0.0
548,경상북도,고령군,산림녹화기념숲,내국인,10706,10706,60.0,65.0,159.0,251.0,432.0,231.0,472.0,202.0,254.0,4745.0,3275.0,560.0
549,경상북도,고령군,생비원,내국인,1841,1841,9.0,21.0,32.0,30.0,194.0,173.0,244.0,358.0,215.0,239.0,207.0,119.0
550,경상북도,고령군,신리마을,내국인,1722,1722,112.0,48.0,185.0,201.0,171.0,136.0,104.0,110.0,152.0,204.0,161.0,138.0
551,경상북도,고령군,신촌숲,내국인,12356,12356,97.0,116.0,562.0,1685.0,1843.0,1160.0,1215.0,1054.0,996.0,2021.0,1460.0,147.0
552,경상북도,고령군,예마을,내국인,45677,45677,1942.0,2494.0,3032.0,3191.0,3117.0,2918.0,7873.0,10328.0,2252.0,3911.0,2448.0,2171.0
553,경상북도,성주군,가야산 야생화식물원,내국인,41872,41872,1641.0,1725.0,2448.0,4261.0,4968.0,3644.0,2989.0,4580.0,3392.0,5877.0,4318.0,2029.0
554,경상북도,성주군,가야산국립공원 백운동야영장,내국인,9784,9784,504.0,472.0,536.0,732.0,904.0,740.0,992.0,1448.0,824.0,1120.0,756.0,756.0
555,경상북도,성주군,가야산국립공원(만물상),내국인,28234,28234,1542.0,1766.0,1839.0,2795.0,3181.0,2222.0,1402.0,1327.0,2526.0,4948.0,3303.0,1383.0
556,경상북도,성주군,가야산국립공원(용기골),내국인,35488,35488,1992.0,1870.0,1536.0,2135.0,2650.0,2211.0,2993.0,2897.0,2567.0,7992.0,4953.0,1692.0
557,경상북도,성주군,가야산생태탐방원,내국인,6367,6367,355.0,275.0,186.0,544.0,571.0,524.0,739.0,887.0,598.0,899.0,516.0,273.0
558,경상북도,성주군,가야산역사신화테마관,내국인,40662,40662,2710.0,2569.0,2978.0,2342.0,2932.0,3697.0,3421.0,3785.0,3866.0,4575.0,4619.0,3168.0
559,경상북도,성주군,금수문화공원야영장,내국인,23088,23088,0.0,0.0,0.0,3184.0,3592.0,2988.0,5080.0,2424.0,1148.0,3008.0,1664.0,0.0
560,경상북도,성주군,독용산성 자연휴양림,내국인,19174,19174,1258.0,0.0,562.0,1220.0,1790.0,1712.0,2462.0,3578.0,1730.0,2238.0,1274.0,1350.0
561,경상북도,성주군,성밖숲정보센터,내국인,367034,367034,7392.0,6081.0,8124.0,13957.0,38646.0,9463.0,5619.0,246431.0,9457.0,10431.0,7064.0,4369.0
562,경상북도,성주군,성산동 고분군 전시관,내국인,14626,14626,1017.0,1104.0,1285.0,1149.0,1570.0,909.0,975.0,766.0,1143.0,1772.0,1601.0,1335.0
563,경상북도,성주군,성주생활문화센터,내국인,9719,9719,120.0,135.0,4090.0,190.0,835.0,1115.0,358.0,55.0,170.0,1926.0,640.0,85.0
564,경상북도,성주군,성주역사테마공원,내국인,48770,48770,3048.0,3240.0,3249.0,3474.0,3537.0,3283.0,1710.0,9137.0,5177.0,6763.0,3682.0,2470.0
565,경상북도,성주군,성주참외체험형테마공원,내국인,38156,38156,985.0,823.0,1861.0,4329.0,4886.0,4874.0,3621.0,4364.0,2810.0,3200.0,3028.0,3375.0
566,경상북도,성주군,성주호 둘레길,내국인,44655,44655,2684.0,17807.0,2208.0,2786.0,3166.0,3099.0,1985.0,2000.0,2384.0,2932.0,2220.0,1384.0
567,경상북도,성주군,세종대왕자태실,내국인,93359,93359,6811.0,6548.0,7420.0,8520.0,9346.0,7996.0,7409.0,9223.0,8583.0,9538.0,7443.0,4522.0
568,경상북도,성주군,아라월드,내국인,15472,15472,0.0,0.0,0.0,0.0,0.0,2332.0,6034.0,6204.0,521.0,236.0,131.0,14.0
569,경상북도,성주군,청휘당,내국인,214,214,12.0,8.0,3.0,9.0,17.0,18.0,45.0,54.0,17.0,12.0,10.0,9.0
570,경상북도,성주군,한개마을,내국인,59046,59046,4524.0,3888.0,6307.0,5311.0,5631.0,4857.0,3915.0,5384.0,5493.0,5998.0,5519.0,2219.0
571,경상북도,성주군,회연서원,내국인,44026,44026,2273.0,2182.0,10640.0,4408.0,3585.0,3148.0,3063.0,3170.0,2565.0,3761.0,3168.0,2063.0
572,경상북도,칠곡군,가산산성,내국인,98627,98627,9367.0,7777.0,8288.0,7507.0,9156.0,7217.0,5769.0,5281.0,8887.0,13842.0,9865.0,5671.0
573,경상북도,칠곡군,가산수피아,내국인,200987,200987,20625.0,7249.0,4680.0,11390.0,12707.0,7104.0,11327.0,10728.0,14330.0,73544.0,19194.0,8109.0
574,경상북도,칠곡군,국립칠곡숲체원,내국인,68638,68638,1024.0,1119.0,2834.0,5302.0,9849.0,9732.0,6330.0,4401.0,6084.0,8806.0,8284.0,4873.0
575,경상북도,칠곡군,다부동전적기념관,내국인,187165,187165,2374.0,2087.0,2601.0,3268.0,5207.0,12765.0,10119.0,11911.0,34034.0,51279.0,36244.0,15276.0
576,경상북도,칠곡군,송정자연휴양림,내국인,30392,30392,0.0,0.0,0.0,0.0,0.0,0.0,7908.0,6992.0,3933.0,5454.0,3341.0,2764.0
577,경상북도,칠곡군,양떼목장,내국인,31180,31180,2317.0,2473.0,2718.0,3143.0,3874.0,1637.0,465.0,1090.0,5082.0,4854.0,2672.0,855.0
578,경상북도,칠곡군,칠곡보 오토캠핑장,내국인,63024,63024,4952.0,4876.0,5892.0,6876.0,6824.0,4744.0,4788.0,5496.0,6096.0,4712.0,5002.0,2766.0
579,경상북도,칠곡군,칠곡보사계절썰매장,내국인,81152,81152,16710.0,7764.0,4396.0,7522.0,8866.0,2955.0,9959.0,8914.0,1988.0,4286.0,2831.0,4961.0
580,경상북도,칠곡군,칠곡호국평화기념관,내국인,90604,90604,3507.0,2405.0,1893.0,4940.0,8435.0,23145.0,6716.0,7821.0,5523.0,11708.0,7602.0,6909.0
581,경상북도,예천군,강문화전시관,내국인,27246,27246,1404.0,1679.0,1751.0,2521.0,3157.0,2817.0,2682.0,2689.0,2922.0,3027.0,1356.0,1241.0
582,경상북도,예천군,예천군곤충생태체험관,내국인,64796,64796,955.0,1483.0,2811.0,7739.0,11577.0,7369.0,2909.0,6518.0,7943.0,10241.0,3837.0,1414.0
583,경상북도,예천군,예천목재문화체험장,내국인,5453,5453,77.0,240.0,280.0,386.0,539.0,434.0,890.0,701.0,311.0,583.0,646.0,366.0
584,경상북도,예천군,예천온천,내국인,193419,193419,5669.0,10156.0,12690.0,13837.0,16119.0,17733.0,7697.0,10252.0,14827.0,44591.0,18098.0,21750.0
585,경상북도,예천군,예천충효테마공원,내국인,26573,26573,940.0,439.0,941.0,1954.0,2906.0,3294.0,4181.0,3104.0,2661.0,2847.0,2250.0,1056.0
586,경상북도,예천군,천문우주과학공원,내국인,8986,8986,644.0,515.0,249.0,706.0,955.0,1008.0,1450.0,877.0,391.0,921.0,712.0,558.0
587,경상북도,예천군,활기찬 예천! 활체험센터,내국인,7189,7189,406.0,289.0,215.0,793.0,1153.0,918.0,584.0,498.0,554.0,1042.0,448.0,289.0
588,경상북도,봉화군,국립백두대간수목원,내국인,217578,217578,3616.0,1863.0,1594.0,11400.0,23676.0,12448.0,14428.0,21801.0,20231.0,44462.0,30359.0,31700.0
589,경상북도,봉화군,"분천역(백두대간협곡열차,중부내륙순환열차)",내국인,108956,108956,14480.0,9434.0,1764.0,3553.0,7839.0,7563.0,6409.0,13923.0,5859.0,16802.0,10450.0,10880.0
590,경상북도,봉화군,승부역(환상선 눈꽃열차),내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,경상북도,봉화군,청량산도립공원(봉화군),내국인,457915,457915,28495.0,26024.0,42830.0,36564.0,38370.0,34088.0,36822.0,38754.0,38974.0,60598.0,56344.0,20052.0
592,경상북도,봉화군,청옥산자연휴양림,내국인,32012,32012,92.0,703.0,534.0,1783.0,3284.0,3366.0,6134.0,7571.0,2815.0,3902.0,1223.0,605.0
593,경상북도,봉화군,충재유물관(닭실),내국인,28092,28092,1163.0,832.0,790.0,1600.0,2808.0,2066.0,2682.0,3077.0,2368.0,6153.0,2992.0,1561.0
594,경상북도,울진군,거일1리 어촌체험 휴양마을,내국인,12370,12370,114.0,66.0,88.0,196.0,206.0,240.0,9795.0,858.0,280.0,223.0,164.0,140.0
595,경상북도,울진군,구산 어촌체험 휴양마을,내국인,9049,9049,674.0,647.0,703.0,633.0,759.0,729.0,997.0,1416.0,713.0,678.0,530.0,570.0
596,경상북도,울진군,구수곡자연휴양림,내국인,35056,35056,1722.0,1602.0,107.0,150.0,2202.0,2367.0,5134.0,6622.0,2882.0,4912.0,4153.0,3203.0
597,경상북도,울진군,국립해양과학관,내국인,245218,245218,22654.0,17449.0,3834.0,8968.0,34090.0,37714.0,49130.0,56226.0,2163.0,0.0,7255.0,5735.0
598,경상북도,울진군,금강소나무숲길,내국인,24475,24475,0.0,0.0,0.0,165.0,2327.0,2903.0,2208.0,9951.0,1847.0,3303.0,1771.0,0.0
599,경상북도,울진군,기성리어촌체험마을,내국인,17991,17991,355.0,213.0,242.0,280.0,346.0,4872.0,1112.0,1111.0,586.0,709.0,3053.0,5112.0
600,경상북도,울진군,나곡1리 어촌체험 휴양마을,내국인,29145,29145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9007.0,8520.0,11618.0,0.0,0.0
601,경상북도,울진군,덕구온천,내국인,433312,433312,36579.0,28834.0,19561.0,26627.0,31986.0,33506.0,33356.0,40406.0,33937.0,46381.0,43731.0,58408.0
602,경상북도,울진군,등기산 출렁다리,내국인,137060,137060,14306.0,11492.0,4876.0,9270.0,15091.0,13407.0,12399.0,11955.0,5624.0,14692.0,11791.0,12157.0
603,경상북도,울진군,등기산스카이워크,내국인,246378,246378,22904.0,17829.0,6563.0,13296.0,23093.0,19360.0,23540.0,26282.0,16612.0,31359.0,23849.0,21691.0
